product_type,county,eic_count,installed_capacity,is_business,date,data_block_id
3,0,336,14065.29,1,2022-06-01,275
1,0,287,2637.07,0,2022-06-02,276
2,0,22,93.5,0,2022-06-02,276
3,0,844,8753.78,0,2022-06-02,276
0,0,11,658.0,1,2022-06-02,276
1,0,71,1939.7,1,2022-06-02,276
2,0,13,83.2,1,2022-06-02,276
3,0,336,14065.29,1,2022-06-02,276
1,0,287,2637.07,0,2022-06-03,277
2,0,22,93.5,0,2022-06-03,277
3,0,844,8753.78,0,2022-06-03,277
0,0,11,658.0,1,2022-06-03,277
1,0,71,1939.7,1,2022-06-03,277
2,0,13,83.2,1,2022-06-03,277
3,0,336,14065.29,1,2022-06-03,277
1,0,288,2647.07,0,2022-06-04,278
2,0,22,93.5,0,2022-06-04,278
3,0,844,8753.78,0,2022-06-04,278
0,0,11,658.0,1,2022-06-04,278
1,0,70,1929.7,1,2022-06-04,278
2,0,13,83.2,1,2022-06-04,278
3,0,336,14065.29,1,2022-06-04,278
1,0,288,2647.07,0,2022-06-05,279
2,0,22,93.5,0,2022-06-05,279
3,0,844,8753.78,0,2022-06-05,279
0,0,11,658.0,1,2022-06-05,279
1,0,70,1929.7,1,2022-06-05,279
2,0,13,83.2,1,2022-06-05,279
3,0,336,14065.29,1,2022-06-05,279
1,0,288,2647.07,0,2022-06-06,280
2,0,22,93.5,0,2022-06-06,280
3,0,844,8753.78,0,2022-06-06,280
0,0,11,658.0,1,2022-06-06,280
1,0,70,1929.7,1,2022-06-06,280
2,0,13,83.2,1,2022-06-06,280
3,0,336,14065.29,1,2022-06-06,280
1,0,288,2647.07,0,2022-06-07,281
2,0,22,93.5,0,2022-06-07,281
3,0,844,8753.78,0,2022-06-07,281
0,0,11,658.0,1,2022-06-07,281
1,0,70,1929.7,1,2022-06-07,281
2,0,14,83.2,1,2022-06-07,281
3,0,336,14065.29,1,2022-06-07,281
1,0,288,2647.07,0,2022-06-08,282
2,0,22,93.5,0,2022-06-08,282
3,0,844,8753.78,0,2022-06-08,282
0,0,11,658.0,1,2022-06-08,282
1,0,70,1929.7,1,2022-06-08,282
2,0,14,83.2,1,2022-06-08,282
3,0,336,14065.29,1,2022-06-08,282
1,0,288,2647.07,0,2022-06-09,283
2,0,22,93.5,0,2022-06-09,283
3,0,844,8753.78,0,2022-06-09,283
0,0,11,658.0,1,2022-06-09,283
1,0,70,1929.7,1,2022-06-09,283
2,0,14,83.2,1,2022-06-09,283
3,0,336,14065.29,1,2022-06-09,283
1,0,288,2647.07,0,2022-06-10,284
2,0,22,93.5,0,2022-06-10,284
3,0,843,8738.78,0,2022-06-10,284
0,0,11,658.0,1,2022-06-10,284
1,0,70,1929.7,1,2022-06-10,284
2,0,14,83.2,1,2022-06-10,284
3,0,337,14080.29,1,2022-06-10,284
1,0,288,2647.07,0,2022-06-11,285
2,0,22,93.5,0,2022-06-11,285
3,0,843,8738.78,0,2022-06-11,285
0,0,11,658.0,1,2022-06-11,285
1,0,70,1929.7,1,2022-06-11,285
2,0,14,83.2,1,2022-06-11,285
3,0,337,14080.29,1,2022-06-11,285
1,0,288,2647.07,0,2022-06-12,286
2,0,22,93.5,0,2022-06-12,286
3,0,843,8738.78,0,2022-06-12,286
0,0,11,658.0,1,2022-06-12,286
1,0,70,1929.7,1,2022-06-12,286
2,0,14,83.2,1,2022-06-12,286
3,0,337,14080.29,1,2022-06-12,286
1,0,288,2647.07,0,2022-06-13,287
2,0,22,93.5,0,2022-06-13,287
3,0,843,8738.78,0,2022-06-13,287
0,0,11,658.0,1,2022-06-13,287
1,0,70,1929.7,1,2022-06-13,287
2,0,14,83.2,1,2022-06-13,287
3,0,337,14080.29,1,2022-06-13,287
1,0,288,2647.07,0,2022-06-14,288
2,0,22,93.5,0,2022-06-14,288
3,0,842,8733.28,0,2022-06-14,288
0,0,11,658.0,1,2022-06-14,288
1,0,70,1929.7,1,2022-06-14,288
2,0,15,88.7,1,2022-06-14,288
3,0,337,14080.29,1,2022-06-14,288
1,0,288,2647.07,0,2022-06-15,289
2,0,23,93.5,0,2022-06-15,289
3,0,842,8733.28,0,2022-06-15,289
0,0,11,658.0,1,2022-06-15,289
1,0,70,1929.7,1,2022-06-15,289
2,0,15,88.7,1,2022-06-15,289
3,0,337,14080.29,1,2022-06-15,289
1,0,288,2647.07,0,2022-06-16,290
2,0,23,93.5,0,2022-06-16,290
3,0,841,8683.28,0,2022-06-16,290
0,0,11,658.0,1,2022-06-16,290
1,0,70,1929.7,1,2022-06-16,290
2,0,15,88.7,1,2022-06-16,290
3,0,338,14130.29,1,2022-06-16,290
1,0,288,2647.07,0,2022-06-17,291
2,0,23,93.5,0,2022-06-17,291
3,0,841,8683.28,0,2022-06-17,291
0,0,11,658.0,1,2022-06-17,291
1,0,70,1929.7,1,2022-06-17,291
2,0,16,288.7,1,2022-06-17,291
3,0,338,14130.29,1,2022-06-17,291
1,0,288,2647.07,0,2022-06-18,292
2,0,23,93.5,0,2022-06-18,292
3,0,841,8683.28,0,2022-06-18,292
0,0,11,658.0,1,2022-06-18,292
1,0,70,1929.7,1,2022-06-18,292
2,0,16,288.7,1,2022-06-18,292
3,0,338,14130.29,1,2022-06-18,292
1,0,288,2647.07,0,2022-06-19,293
2,0,23,93.5,0,2022-06-19,293
3,0,841,8683.28,0,2022-06-19,293
0,0,11,658.0,1,2022-06-19,293
1,0,70,1929.7,1,2022-06-19,293
2,0,16,288.7,1,2022-06-19,293
3,0,338,14130.29,1,2022-06-19,293
1,0,288,2647.07,0,2022-06-20,294
2,0,23,93.5,0,2022-06-20,294
3,0,841,8683.28,0,2022-06-20,294
0,0,11,658.0,1,2022-06-20,294
1,0,70,1929.7,1,2022-06-20,294
2,0,16,288.7,1,2022-06-20,294
3,0,338,14130.29,1,2022-06-20,294
1,0,288,2647.07,0,2022-06-21,295
2,0,23,93.5,0,2022-06-21,295
3,0,841,8683.28,0,2022-06-21,295
0,0,11,658.0,1,2022-06-21,295
1,0,70,1929.7,1,2022-06-21,295
2,0,16,288.7,1,2022-06-21,295
3,0,338,14130.29,1,2022-06-21,295
1,0,288,2647.07,0,2022-06-22,296
2,0,23,93.5,0,2022-06-22,296
3,0,841,8683.28,0,2022-06-22,296
0,0,11,658.0,1,2022-06-22,296
1,0,70,1929.7,1,2022-06-22,296
2,0,16,288.7,1,2022-06-22,296
3,0,338,14130.29,1,2022-06-22,296
1,0,288,2647.07,0,2022-06-23,297
2,0,23,93.5,0,2022-06-23,297
3,0,841,8683.28,0,2022-06-23,297
0,0,11,658.0,1,2022-06-23,297
1,0,70,1929.7,1,2022-06-23,297
2,0,16,288.7,1,2022-06-23,297
3,0,338,14130.29,1,2022-06-23,297
1,0,288,2647.07,0,2022-06-24,298
2,0,23,93.5,0,2022-06-24,298
3,0,841,8683.28,0,2022-06-24,298
0,0,11,658.0,1,2022-06-24,298
1,0,70,1929.7,1,2022-06-24,298
2,0,16,288.7,1,2022-06-24,298
3,0,338,14130.29,1,2022-06-24,298
1,0,288,2647.07,0,2022-06-25,299
2,0,23,93.5,0,2022-06-25,299
3,0,841,8683.28,0,2022-06-25,299
0,0,11,658.0,1,2022-06-25,299
1,0,70,1929.7,1,2022-06-25,299
2,0,16,288.7,1,2022-06-25,299
3,0,338,14130.29,1,2022-06-25,299
1,0,288,2647.07,0,2022-06-26,300
2,0,23,93.5,0,2022-06-26,300
3,0,841,8683.28,0,2022-06-26,300
0,0,11,658.0,1,2022-06-26,300
1,0,70,1929.7,1,2022-06-26,300
2,0,16,288.7,1,2022-06-26,300
3,0,338,14130.29,1,2022-06-26,300
1,0,288,2647.07,0,2022-06-27,301
2,0,23,93.5,0,2022-06-27,301
3,0,841,8683.28,0,2022-06-27,301
0,0,11,658.0,1,2022-06-27,301
1,0,70,1929.7,1,2022-06-27,301
2,0,16,288.7,1,2022-06-27,301
3,0,338,14130.29,1,2022-06-27,301
1,0,288,2647.07,0,2022-06-28,302
2,0,23,93.5,0,2022-06-28,302
3,0,841,8683.28,0,2022-06-28,302
0,0,11,658.0,1,2022-06-28,302
1,0,70,1929.7,1,2022-06-28,302
2,0,16,288.7,1,2022-06-28,302
3,0,338,14130.29,1,2022-06-28,302
1,0,288,2647.07,0,2022-06-29,303
2,0,23,93.5,0,2022-06-29,303
3,0,840,8679.68,0,2022-06-29,303
0,0,11,658.0,1,2022-06-29,303
1,0,70,1929.7,1,2022-06-29,303
2,0,16,288.7,1,2022-06-29,303
3,0,338,14130.29,1,2022-06-29,303
1,0,288,2647.07,0,2022-06-30,304
2,0,23,93.5,0,2022-06-30,304
3,0,840,8679.68,0,2022-06-30,304
0,0,11,658.0,1,2022-06-30,304
1,0,70,1929.7,1,2022-06-30,304
2,0,16,288.7,1,2022-06-30,304
3,0,338,14130.29,1,2022-06-30,304
1,0,321,2950.37,0,2022-07-01,305
2,0,26,110.5,0,2022-07-01,305
3,0,896,9311.96,0,2022-07-01,305
0,0,11,658.0,1,2022-07-01,305
1,0,73,2009.7,1,2022-07-01,305
2,0,13,37.2,1,2022-07-01,305
3,0,368,15450.09,1,2022-07-01,305
1,0,321,2950.37,0,2022-07-02,306
2,0,26,110.5,0,2022-07-02,306
3,0,896,9311.96,0,2022-07-02,306
0,0,11,658.0,1,2022-07-02,306
1,0,73,2009.7,1,2022-07-02,306
2,0,13,37.2,1,2022-07-02,306
3,0,368,15450.09,1,2022-07-02,306
1,0,321,2950.37,0,2022-07-03,307
2,0,26,110.5,0,2022-07-03,307
3,0,896,9311.96,0,2022-07-03,307
0,0,11,658.0,1,2022-07-03,307
1,0,73,2009.7,1,2022-07-03,307
2,0,13,37.2,1,2022-07-03,307
3,0,368,15450.09,1,2022-07-03,307
1,0,321,2950.37,0,2022-07-04,308
2,0,26,110.5,0,2022-07-04,308
3,0,896,9311.96,0,2022-07-04,308
0,0,11,658.0,1,2022-07-04,308
1,0,73,2009.7,1,2022-07-04,308
2,0,13,37.2,1,2022-07-04,308
3,0,368,15450.09,1,2022-07-04,308
1,0,321,2950.37,0,2022-07-05,309
2,0,26,110.5,0,2022-07-05,309
3,0,896,9311.96,0,2022-07-05,309
0,0,11,658.0,1,2022-07-05,309
1,0,73,2009.7,1,2022-07-05,309
2,0,13,37.2,1,2022-07-05,309
3,0,368,15450.09,1,2022-07-05,309
1,0,321,2950.37,0,2022-07-06,310
2,0,26,110.5,0,2022-07-06,310
3,0,896,9311.96,0,2022-07-06,310
0,0,11,658.0,1,2022-07-06,310
1,0,73,2009.7,1,2022-07-06,310
2,0,13,37.2,1,2022-07-06,310
3,0,368,15450.09,1,2022-07-06,310
1,0,321,2950.37,0,2022-07-07,311
2,0,26,110.5,0,2022-07-07,311
3,0,895,9299.96,0,2022-07-07,311
0,0,11,658.0,1,2022-07-07,311
1,0,73,2009.7,1,2022-07-07,311
2,0,13,37.2,1,2022-07-07,311
3,0,369,15462.09,1,2022-07-07,311
1,0,321,2950.37,0,2022-07-08,312
2,0,26,110.5,0,2022-07-08,312
3,0,896,9303.56,0,2022-07-08,312
0,0,11,658.0,1,2022-07-08,312
1,0,73,2009.7,1,2022-07-08,312
2,0,13,37.2,1,2022-07-08,312
3,0,368,15458.49,1,2022-07-08,312
1,0,321,2950.37,0,2022-07-09,313
2,0,26,110.5,0,2022-07-09,313
3,0,896,9303.56,0,2022-07-09,313
0,0,11,658.0,1,2022-07-09,313
1,0,73,2009.7,1,2022-07-09,313
2,0,13,37.2,1,2022-07-09,313
3,0,368,15458.49,1,2022-07-09,313
1,0,321,2950.37,0,2022-07-10,314
2,0,26,110.5,0,2022-07-10,314
3,0,896,9303.56,0,2022-07-10,314
0,0,11,658.0,1,2022-07-10,314
1,0,73,2009.7,1,2022-07-10,314
2,0,13,37.2,1,2022-07-10,314
3,0,368,15458.49,1,2022-07-10,314
1,0,321,2950.37,0,2022-07-11,315
2,0,26,110.5,0,2022-07-11,315
3,0,896,9303.56,0,2022-07-11,315
0,0,11,658.0,1,2022-07-11,315
1,0,73,2009.7,1,2022-07-11,315
2,0,13,37.2,1,2022-07-11,315
3,0,368,15458.49,1,2022-07-11,315
1,0,321,2950.37,0,2022-07-12,316
2,0,26,110.5,0,2022-07-12,316
3,0,896,9303.56,0,2022-07-12,316
0,0,11,658.0,1,2022-07-12,316
1,0,73,2009.7,1,2022-07-12,316
2,0,13,37.2,1,2022-07-12,316
3,0,368,15458.49,1,2022-07-12,316
1,0,321,2950.37,0,2022-07-13,317
2,0,27,110.5,0,2022-07-13,317
3,0,895,9288.56,0,2022-07-13,317
0,0,11,658.0,1,2022-07-13,317
1,0,73,2009.7,1,2022-07-13,317
2,0,13,37.2,1,2022-07-13,317
3,0,368,15473.49,1,2022-07-13,317
1,0,321,2950.37,0,2022-07-14,318
2,0,27,110.5,0,2022-07-14,318
3,0,895,9288.56,0,2022-07-14,318
0,0,11,658.0,1,2022-07-14,318
1,0,73,2009.7,1,2022-07-14,318
2,0,13,37.2,1,2022-07-14,318
3,0,368,15473.49,1,2022-07-14,318
1,0,321,2950.37,0,2022-07-15,319
2,0,27,110.5,0,2022-07-15,319
3,0,895,9288.56,0,2022-07-15,319
0,0,11,658.0,1,2022-07-15,319
1,0,73,2009.7,1,2022-07-15,319
2,0,13,37.2,1,2022-07-15,319
3,0,368,15473.49,1,2022-07-15,319
1,0,321,2950.37,0,2022-07-16,320
2,0,27,110.5,0,2022-07-16,320
3,0,895,9288.56,0,2022-07-16,320
0,0,11,658.0,1,2022-07-16,320
1,0,73,2009.7,1,2022-07-16,320
2,0,13,37.2,1,2022-07-16,320
3,0,368,15473.49,1,2022-07-16,320
1,0,321,2950.37,0,2022-07-17,321
2,0,27,110.5,0,2022-07-17,321
3,0,895,9288.56,0,2022-07-17,321
0,0,11,658.0,1,2022-07-17,321
1,0,73,2009.7,1,2022-07-17,321
2,0,14,72.2,1,2022-07-17,321
3,0,367,15438.49,1,2022-07-17,321
1,0,321,2950.37,0,2022-07-18,322
2,0,27,110.5,0,2022-07-18,322
3,0,895,9288.56,0,2022-07-18,322
0,0,11,658.0,1,2022-07-18,322
1,0,73,2009.7,1,2022-07-18,322
2,0,14,72.2,1,2022-07-18,322
3,0,367,15438.49,1,2022-07-18,322
1,0,321,2950.37,0,2022-07-19,323
2,0,27,110.5,0,2022-07-19,323
3,0,895,9288.56,0,2022-07-19,323
0,0,11,658.0,1,2022-07-19,323
1,0,73,2009.7,1,2022-07-19,323
2,0,14,72.2,1,2022-07-19,323
3,0,367,15438.49,1,2022-07-19,323
1,0,321,2950.37,0,2022-07-20,324
2,0,27,110.5,0,2022-07-20,324
3,0,895,9288.56,0,2022-07-20,324
0,0,11,658.0,1,2022-07-20,324
1,0,73,2009.7,1,2022-07-20,324
2,0,14,72.2,1,2022-07-20,324
3,0,367,15438.49,1,2022-07-20,324
1,0,321,2950.37,0,2022-07-21,325
2,0,27,110.5,0,2022-07-21,325
3,0,895,9288.56,0,2022-07-21,325
0,0,11,658.0,1,2022-07-21,325
1,0,75,2017.7,1,2022-07-21,325
2,0,14,72.2,1,2022-07-21,325
3,0,367,15438.49,1,2022-07-21,325
1,0,321,2950.37,0,2022-07-22,326
2,0,27,110.5,0,2022-07-22,326
3,0,895,9288.56,0,2022-07-22,326
0,0,11,658.0,1,2022-07-22,326
1,0,75,2017.7,1,2022-07-22,326
2,0,14,72.2,1,2022-07-22,326
3,0,367,15438.49,1,2022-07-22,326
1,0,321,2950.37,0,2022-07-23,327
2,0,27,110.5,0,2022-07-23,327
3,0,894,9278.56,0,2022-07-23,327
0,0,11,658.0,1,2022-07-23,327
1,0,75,2017.7,1,2022-07-23,327
2,0,13,72.2,1,2022-07-23,327
3,0,369,15448.49,1,2022-07-23,327
1,0,321,2950.37,0,2022-07-24,328
2,0,27,110.5,0,2022-07-24,328
3,0,894,9278.56,0,2022-07-24,328
0,0,11,658.0,1,2022-07-24,328
1,0,75,2017.7,1,2022-07-24,328
2,0,13,72.2,1,2022-07-24,328
3,0,369,15448.49,1,2022-07-24,328
1,0,321,2950.37,0,2022-07-25,329
2,0,27,110.5,0,2022-07-25,329
3,0,894,9278.56,0,2022-07-25,329
0,0,11,658.0,1,2022-07-25,329
1,0,75,2017.7,1,2022-07-25,329
2,0,13,72.2,1,2022-07-25,329
3,0,369,15448.49,1,2022-07-25,329
1,0,321,2950.37,0,2022-07-26,330
2,0,27,110.5,0,2022-07-26,330
3,0,894,9278.56,0,2022-07-26,330
0,0,11,658.0,1,2022-07-26,330
1,0,75,2017.7,1,2022-07-26,330
2,0,13,72.2,1,2022-07-26,330
3,0,369,15448.49,1,2022-07-26,330
1,0,321,2950.37,0,2022-07-27,331
2,0,27,110.5,0,2022-07-27,331
3,0,894,9278.56,0,2022-07-27,331
0,0,11,658.0,1,2022-07-27,331
1,0,75,2017.7,1,2022-07-27,331
2,0,13,72.2,1,2022-07-27,331
3,0,369,15448.49,1,2022-07-27,331
1,0,321,2950.37,0,2022-07-28,332
2,0,27,110.5,0,2022-07-28,332
3,0,894,9278.56,0,2022-07-28,332
0,0,11,658.0,1,2022-07-28,332
1,0,75,2017.7,1,2022-07-28,332
2,0,13,72.2,1,2022-07-28,332
3,0,369,15448.49,1,2022-07-28,332
1,0,321,2950.37,0,2022-07-29,333
2,0,27,110.5,0,2022-07-29,333
3,0,894,9278.56,0,2022-07-29,333
0,0,11,658.0,1,2022-07-29,333
1,0,75,2017.7,1,2022-07-29,333
2,0,13,72.2,1,2022-07-29,333
3,0,369,15448.49,1,2022-07-29,333
1,0,322,2954.37,0,2022-07-30,334
2,0,27,110.5,0,2022-07-30,334
3,0,893,9275.56,0,2022-07-30,334
0,0,11,658.0,1,2022-07-30,334
1,0,74,2013.7,1,2022-07-30,334
2,0,13,72.2,1,2022-07-30,334
3,0,369,15448.49,1,2022-07-30,334
1,0,322,2954.37,0,2022-07-31,335
2,0,28,117.5,0,2022-07-31,335
3,0,894,9279.56,0,2022-07-31,335
0,0,11,658.0,1,2022-07-31,335
1,0,73,2009.7,1,2022-07-31,335
2,0,13,72.2,1,2022-07-31,335
3,0,369,15448.49,1,2022-07-31,335
1,0,354,3311.0,0,2022-08-01,336
2,0,19,98.0,0,2022-08-01,336
3,0,940,9697.11,0,2022-08-01,336
0,0,11,658.0,1,2022-08-01,336
1,0,80,2288.2000000000003,1,2022-08-01,336
2,0,16,91.2,1,2022-08-01,336
3,0,378,15675.49,1,2022-08-01,336
1,0,354,3311.0,0,2022-08-02,337
2,0,19,98.0,0,2022-08-02,337
3,0,940,9697.11,0,2022-08-02,337
0,0,11,658.0,1,2022-08-02,337
1,0,80,2288.2000000000003,1,2022-08-02,337
2,0,16,91.2,1,2022-08-02,337
3,0,378,15675.49,1,2022-08-02,337
1,0,354,3311.0,0,2022-08-03,338
2,0,19,98.0,0,2022-08-03,338
3,0,940,9697.11,0,2022-08-03,338
0,0,11,658.0,1,2022-08-03,338
1,0,80,2288.2000000000003,1,2022-08-03,338
2,0,16,91.2,1,2022-08-03,338
3,0,378,15675.49,1,2022-08-03,338
1,0,355,3316.0,0,2022-08-04,339
2,0,19,98.0,0,2022-08-04,339
3,0,940,9697.11,0,2022-08-04,339
0,0,11,658.0,1,2022-08-04,339
1,0,82,2296.2000000000003,1,2022-08-04,339
2,0,16,91.2,1,2022-08-04,339
3,0,378,15675.49,1,2022-08-04,339
1,0,355,3316.0,0,2022-08-05,340
2,0,20,118.0,0,2022-08-05,340
3,0,940,9681.11,0,2022-08-05,340
0,0,11,658.0,1,2022-08-05,340
1,0,81,2292.2000000000003,1,2022-08-05,340
2,0,16,91.2,1,2022-08-05,340
3,0,378,15675.49,1,2022-08-05,340
1,0,355,3316.0,0,2022-08-06,341
2,0,20,118.0,0,2022-08-06,341
3,0,940,9681.11,0,2022-08-06,341
0,0,11,658.0,1,2022-08-06,341
1,0,81,2292.2000000000003,1,2022-08-06,341
2,0,16,91.2,1,2022-08-06,341
3,0,378,15675.49,1,2022-08-06,341
1,0,355,3316.0,0,2022-08-07,342
2,0,20,118.0,0,2022-08-07,342
3,0,940,9681.11,0,2022-08-07,342
0,0,11,658.0,1,2022-08-07,342
1,0,81,2292.2000000000003,1,2022-08-07,342
2,0,16,91.2,1,2022-08-07,342
3,0,378,15675.49,1,2022-08-07,342
1,0,355,3316.0,0,2022-08-08,343
2,0,20,118.0,0,2022-08-08,343
3,0,940,9681.11,0,2022-08-08,343
0,0,11,658.0,1,2022-08-08,343
1,0,81,2292.2000000000003,1,2022-08-08,343
2,0,16,91.2,1,2022-08-08,343
3,0,378,15675.49,1,2022-08-08,343
1,0,355,3316.0,0,2022-08-09,344
2,0,20,118.0,0,2022-08-09,344
3,0,940,9681.11,0,2022-08-09,344
0,0,11,658.0,1,2022-08-09,344
1,0,81,2292.2000000000003,1,2022-08-09,344
2,0,16,91.2,1,2022-08-09,344
3,0,378,15675.49,1,2022-08-09,344
1,0,355,3316.0,0,2022-08-10,345
2,0,21,121.0,0,2022-08-10,345
3,0,939,9678.11,0,2022-08-10,345
0,0,11,658.0,1,2022-08-10,345
1,0,81,2292.2000000000003,1,2022-08-10,345
2,0,16,91.2,1,2022-08-10,345
3,0,378,15675.49,1,2022-08-10,345
1,0,355,3316.0,0,2022-08-11,346
2,0,21,121.0,0,2022-08-11,346
3,0,939,9678.11,0,2022-08-11,346
0,0,11,658.0,1,2022-08-11,346
1,0,81,2292.2000000000003,1,2022-08-11,346
2,0,16,91.2,1,2022-08-11,346
3,0,378,15675.49,1,2022-08-11,346
1,0,355,3316.0,0,2022-08-12,347
2,0,21,121.0,0,2022-08-12,347
3,0,939,9678.11,0,2022-08-12,347
0,0,11,658.0,1,2022-08-12,347
1,0,81,2292.2000000000003,1,2022-08-12,347
2,0,16,91.2,1,2022-08-12,347
3,0,378,15675.49,1,2022-08-12,347
1,0,355,3316.0,0,2022-08-13,348
2,0,21,121.0,0,2022-08-13,348
3,0,939,9678.11,0,2022-08-13,348
0,0,11,658.0,1,2022-08-13,348
1,0,82,2300.2000000000003,1,2022-08-13,348
2,0,16,91.2,1,2022-08-13,348
3,0,377,15668.49,1,2022-08-13,348
1,0,355,3316.0,0,2022-08-14,349
2,0,21,121.0,0,2022-08-14,349
3,0,939,9678.11,0,2022-08-14,349
0,0,11,658.0,1,2022-08-14,349
1,0,82,2300.2000000000003,1,2022-08-14,349
2,0,16,91.2,1,2022-08-14,349
3,0,377,15668.49,1,2022-08-14,349
1,0,355,3316.0,0,2022-08-15,350
2,0,21,121.0,0,2022-08-15,350
3,0,939,9678.11,0,2022-08-15,350
0,0,11,658.0,1,2022-08-15,350
1,0,82,2300.2000000000003,1,2022-08-15,350
2,0,16,91.2,1,2022-08-15,350
3,0,377,15668.49,1,2022-08-15,350
1,0,355,3316.0,0,2022-08-16,351
2,0,21,121.0,0,2022-08-16,351
3,0,939,9678.11,0,2022-08-16,351
0,0,11,658.0,1,2022-08-16,351
1,0,82,2300.2000000000003,1,2022-08-16,351
2,0,16,91.2,1,2022-08-16,351
3,0,377,15668.49,1,2022-08-16,351
1,0,355,3316.0,0,2022-08-17,352
2,0,20,111.0,0,2022-08-17,352
3,0,940,9688.11,0,2022-08-17,352
0,0,11,658.0,1,2022-08-17,352
1,0,82,2300.2000000000003,1,2022-08-17,352
2,0,16,91.2,1,2022-08-17,352
3,0,377,15668.49,1,2022-08-17,352
1,0,355,3316.0,0,2022-08-18,353
2,0,19,103.5,0,2022-08-18,353
3,0,940,9688.11,0,2022-08-18,353
0,0,11,658.0,1,2022-08-18,353
1,0,82,2300.2000000000003,1,2022-08-18,353
2,0,16,91.2,1,2022-08-18,353
3,0,377,15668.49,1,2022-08-18,353
1,0,355,3316.0,0,2022-08-19,354
2,0,19,103.5,0,2022-08-19,354
3,0,940,9688.11,0,2022-08-19,354
0,0,11,658.0,1,2022-08-19,354
1,0,82,2300.2000000000003,1,2022-08-19,354
2,0,16,91.2,1,2022-08-19,354
3,0,377,15668.49,1,2022-08-19,354
1,0,355,3316.0,0,2022-08-20,355
2,0,20,109.5,0,2022-08-20,355
3,0,939,9680.11,0,2022-08-20,355
0,0,11,658.0,1,2022-08-20,355
1,0,83,2308.2000000000003,1,2022-08-20,355
2,0,16,91.2,1,2022-08-20,355
3,0,377,15668.49,1,2022-08-20,355
1,0,355,3316.0,0,2022-08-21,356
2,0,21,129.5,0,2022-08-21,356
3,0,938,9660.11,0,2022-08-21,356
0,0,11,658.0,1,2022-08-21,356
1,0,83,2308.2000000000003,1,2022-08-21,356
2,0,16,91.2,1,2022-08-21,356
3,0,377,15668.49,1,2022-08-21,356
1,0,355,3316.0,0,2022-08-22,357
2,0,21,129.5,0,2022-08-22,357
3,0,938,9660.11,0,2022-08-22,357
0,0,11,658.0,1,2022-08-22,357
1,0,83,2308.2000000000003,1,2022-08-22,357
2,0,16,91.2,1,2022-08-22,357
3,0,377,15668.49,1,2022-08-22,357
1,0,355,3316.0,0,2022-08-23,358
2,0,21,129.5,0,2022-08-23,358
3,0,938,9660.11,0,2022-08-23,358
0,0,11,658.0,1,2022-08-23,358
1,0,83,2308.2000000000003,1,2022-08-23,358
2,0,16,91.2,1,2022-08-23,358
3,0,377,15668.49,1,2022-08-23,358
1,0,355,3316.0,0,2022-08-24,359
2,0,21,129.5,0,2022-08-24,359
3,0,938,9660.11,0,2022-08-24,359
0,0,11,658.0,1,2022-08-24,359
1,0,83,2308.2000000000003,1,2022-08-24,359
2,0,16,91.2,1,2022-08-24,359
3,0,377,15668.49,1,2022-08-24,359
1,0,355,3316.0,0,2022-08-25,360
2,0,21,129.5,0,2022-08-25,360
3,0,938,9660.11,0,2022-08-25,360
0,0,11,658.0,1,2022-08-25,360
1,0,83,2308.2000000000003,1,2022-08-25,360
2,0,16,91.2,1,2022-08-25,360
3,0,377,15668.49,1,2022-08-25,360
1,0,355,3316.0,0,2022-08-26,361
2,0,21,129.5,0,2022-08-26,361
3,0,938,9660.11,0,2022-08-26,361
0,0,11,658.0,1,2022-08-26,361
1,0,83,2308.2000000000003,1,2022-08-26,361
2,0,16,91.2,1,2022-08-26,361
3,0,377,15668.49,1,2022-08-26,361
1,0,355,3316.0,0,2022-08-27,362
2,0,21,129.5,0,2022-08-27,362
3,0,939,9667.11,0,2022-08-27,362
0,0,11,658.0,1,2022-08-27,362
1,0,82,2301.2000000000003,1,2022-08-27,362
2,0,16,91.2,1,2022-08-27,362
3,0,377,15668.49,1,2022-08-27,362
1,0,355,3316.0,0,2022-08-28,363
2,0,22,136.5,0,2022-08-28,363
3,0,939,9667.11,0,2022-08-28,363
0,0,11,658.0,1,2022-08-28,363
1,0,81,2294.2000000000003,1,2022-08-28,363
2,0,17,101.2,1,2022-08-28,363
3,0,376,15657.49,1,2022-08-28,363
1,0,355,3316.0,0,2022-08-29,364
2,0,22,136.5,0,2022-08-29,364
3,0,939,9667.11,0,2022-08-29,364
0,0,11,658.0,1,2022-08-29,364
1,0,81,2294.2000000000003,1,2022-08-29,364
2,0,17,101.2,1,2022-08-29,364
3,0,376,15657.49,1,2022-08-29,364
1,0,355,3316.0,0,2022-08-30,365
2,0,22,136.5,0,2022-08-30,365
3,0,939,9667.11,0,2022-08-30,365
0,0,11,658.0,1,2022-08-30,365
1,0,81,2294.2000000000003,1,2022-08-30,365
2,0,17,101.2,1,2022-08-30,365
3,0,376,15657.49,1,2022-08-30,365
1,0,355,3316.0,0,2022-08-31,366
2,0,22,136.5,0,2022-08-31,366
3,0,939,9667.11,0,2022-08-31,366
0,0,11,658.0,1,2022-08-31,366
1,0,81,2294.2000000000003,1,2022-08-31,366
2,0,17,101.2,1,2022-08-31,366
3,0,376,15657.49,1,2022-08-31,366
1,0,392,3673.8,0,2022-09-01,367
2,0,24,108.0,0,2022-09-01,367
3,0,989,10285.11,0,2022-09-01,367
